ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2022-10-03,133.04021927074822,20.819520641229904,261.88666955425776,133.04021290756904,133.04022581069532,7.7080226590682015,7.7080226590682015,7.7080226590682015,7.7080226590682015,7.7080226590682015,7.7080226590682015,0.0,0.0,0.0,140.74824192981643
2022-10-04,133.6831287166366,7.848300389775207,260.9189335184292,133.6831214955479,133.6831361619773,-5.058481029172411,-5.058481029172411,-5.058481029172411,-5.058481029172411,-5.058481029172411,-5.058481029172411,0.0,0.0,0.0,128.62464768746418
2022-10-05,134.32603816252498,8.816435646444488,251.20000820077027,134.32603005505837,134.32604661770375,-5.450970387044603,-5.450970387044603,-5.450970387044603,-5.450970387044603,-5.450970387044603,-5.450970387044603,0.0,0.0,0.0,128.87506777548037
2022-10-06,134.96894760841332,-1.934652151150986,233.03724571459585,134.96893857073616,134.96895708787804,-19.802920499976494,-19.802920499976494,-19.802920499976494,-19.802920499976494,-19.802920499976494,-19.802920499976494,0.0,0.0,0.0,115.16602710843682
2022-10-07,135.6118570543017,39.74305243615814,277.4588460685824,135.61184689761404,135.61186748893485,23.759454948454106,23.759454948454106,23.759454948454106,23.759454948454106,23.759454948454106,23.759454948454106,0.0,0.0,0.0,159.37131200275581
2022-10-08,136.25476650019007,-12.812860950594448,233.10200154703867,136.2547551299587,136.2547782593536,-27.62912113747095,-27.62912113747095,-27.62912113747095,-27.62912113747095,-27.62912113747095,-27.62912113747095,0.0,0.0,0.0,108.62564536271913
2022-10-09,136.89767594607844,46.24091530538759,284.6668927654914,136.89766384590706,136.89768897692156,26.474015446237928,26.474015446237928,26.474015446237928,26.474015446237928,26.474015446237928,26.474015446237928,0.0,0.0,0.0,163.37169139231636
2022-10-10,137.54058539196683,34.86596541170472,263.3905750688706,137.540572312509,137.54059944607712,7.708022659096464,7.708022659096464,7.708022659096464,7.708022659096464,7.708022659096464,7.708022659096464,0.0,0.0,0.0,145.2486080510633
2022-10-11,138.1834948378552,20.690059556875845,245.10574242831933,138.18348079064933,138.1835097722219,-5.058481029126355,-5.058481029126355,-5.058481029126355,-5.058481029126355,-5.058481029126355,-5.058481029126355,0.0,0.0,0.0,133.12501380872885
2022-10-12,138.82640428374356,14.74030243366307,248.46862514734198,138.82638914046777,138.82642047406745,-5.450970387006421,-5.450970387006421,-5.450970387006421,-5.450970387006421,-5.450970387006421,-5.450970387006421,0.0,0.0,0.0,133.37543389673715
2022-10-13,139.46931372963195,0.3818832836562469,239.3429324824523,139.46929756129458,139.469331180703,-19.802920500089964,-19.802920500089964,-19.802920500089964,-19.802920500089964,-19.802920500089964,-19.802920500089964,0.0,0.0,0.0,119.66639322954198
2022-10-14,140.11222317552028,43.14837232633024,287.8518134133786,140.11220567778614,140.11224187660767,23.75945494842245,23.75945494842245,23.75945494842245,23.75945494842245,23.75945494842245,23.75945494842245,0.0,0.0,0.0,163.87167812394273
2022-10-15,140.75513262140868,-12.842567259179107,234.17927077473968,140.75511385063712,140.75515222755715,-27.62912113742848,-27.62912113742848,-27.62912113742848,-27.62912113742848,-27.62912113742848,-27.62912113742848,0.0,0.0,0.0,113.1260114839802
2022-10-16,141.39804206729704,55.50639323870251,291.6082239366189,141.39802210524385,141.3980630334072,26.474015446147693,26.474015446147693,26.474015446147693,26.474015446147693,26.474015446147693,26.474015446147693,0.0,0.0,0.0,167.87205751344473
2022-10-17,142.0409515131854,39.764099888824816,270.2573138599363,142.04093015664438,142.04097327378867,7.708022658971945,7.708022658971945,7.708022658971945,7.708022658971945,7.708022658971945,7.708022658971945,0.0,0.0,0.0,149.74897417215735
2022-10-18,142.6838609590738,13.115801074583603,261.85896862661514,142.68383820933877,142.68388406337263,-5.058481029183159,-5.058481029183159,-5.058481029183159,-5.058481029183159,-5.058481029183159,-5.058481029183159,0.0,0.0,0.0,137.62537992989064
2022-10-19,143.32677040496213,23.81225458687052,254.94925866897339,143.32674608905154,143.32679477665863,-5.45097038696823,-5.45097038696823,-5.45097038696823,-5.45097038696823,-5.45097038696823,-5.45097038696823,0.0,0.0,0.0,137.8758000179939
2022-10-20,143.96967985085053,-0.44338281990766365,250.63729597133704,143.96965426583483,143.96970529206902,-19.802920500001303,-19.802920500001303,-19.802920500001303,-19.802920500001303,-19.802920500001303,-19.802920500001303,0.0,0.0,0.0,124.16675935084922
2022-10-21,144.6125892967389,47.04736800642678,286.00655154523236,144.6125627290362,144.6126159845534,23.75945494842387,23.75945494842387,23.75945494842387,23.75945494842387,23.75945494842387,23.75945494842387,0.0,0.0,0.0,168.37204424516275
